token,exchange_token,symbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,days_to_expiry
28511234,111372,GODREJCP26MAR1270PE,GODREJCP,0.0,2026-03-30,1270.0,0.05,500,PE,NFO-OPT,NFO,19.0
25695490,100373,GODREJCP26MAR1260CE,GODREJCP,0.0,2026-03-30,1260.0,0.05,500,CE,NFO-OPT,NFO,19.0
25691394,100357,GODREJCP26MAR1100CE,GODREJCP,0.0,2026-03-30,1100.0,0.05,500,CE,NFO-OPT,NFO,19.0
25691650,100358,GODREJCP26MAR1100PE,GODREJCP,0.0,2026-03-30,1100.0,0.05,500,PE,NFO-OPT,NFO,19.0
28504322,111345,GODREJCP26MAR1090CE,GODREJCP,0.0,2026-03-30,1090.0,0.05,500,CE,NFO-OPT,NFO,19.0
28504578,111346,GODREJCP26MAR1090PE,GODREJCP,0.0,2026-03-30,1090.0,0.05,500,PE,NFO-OPT,NFO,19.0
25689346,100349,GODREJCP26MAR1080CE,GODREJCP,0.0,2026-03-30,1080.0,0.05,500,CE,NFO-OPT,NFO,19.0
25691138,100356,GODREJCP26MAR1080PE,GODREJCP,0.0,2026-03-30,1080.0,0.05,500,PE,NFO-OPT,NFO,19.0
28503810,111343,GODREJCP26MAR1070CE,GODREJCP,0.0,2026-03-30,1070.0,0.05,500,CE,NFO-OPT,NFO,19.0
28504066,111344,GODREJCP26MAR1070PE,GODREJCP,0.0,2026-03-30,1070.0,0.05,500,PE,NFO-OPT,NFO,19.0
25688834,100347,GODREJCP26MAR1060CE,GODREJCP,0.0,2026-03-30,1060.0,0.05,500,CE,NFO-OPT,NFO,19.0
25689090,100348,GODREJCP26MAR1060PE,GODREJCP,0.0,2026-03-30,1060.0,0.05,500,PE,NFO-OPT,NFO,19.0
28503298,111341,GODREJCP26MAR1050CE,GODREJCP,0.0,2026-03-30,1050.0,0.05,500,CE,NFO-OPT,NFO,19.0
28503554,111342,GODREJCP26MAR1050PE,GODREJCP,0.0,2026-03-30,1050.0,0.05,500,PE,NFO-OPT,NFO,19.0
25688322,100345,GODREJCP26MAR1040CE,GODREJCP,0.0,2026-03-30,1040.0,0.05,500,CE,NFO-OPT,NFO,19.0
25688578,100346,GODREJCP26MAR1040PE,GODREJCP,0.0,2026-03-30,1040.0,0.05,500,PE,NFO-OPT,NFO,19.0
25687810,100343,GODREJCP26MAR1020CE,GODREJCP,0.0,2026-03-30,1020.0,0.05,500,CE,NFO-OPT,NFO,19.0
25688066,100344,GODREJCP26MAR1020PE,GODREJCP,0.0,2026-03-30,1020.0,0.05,500,PE,NFO-OPT,NFO,19.0
25687298,100341,GODREJCP26MAR1000CE,GODREJCP,0.0,2026-03-30,1000.0,0.05,500,CE,NFO-OPT,NFO,19.0
25687554,100342,GODREJCP26MAR1000PE,GODREJCP,0.0,2026-03-30,1000.0,0.05,500,PE,NFO-OPT,NFO,19.0
26578178,103821,GODREJCP26APR1190CE,GODREJCP,0.0,2026-04-28,1190.0,0.05,500,CE,NFO-OPT,NFO,40.0
26578434,103822,GODREJCP26APR1190PE,GODREJCP,0.0,2026-04-28,1190.0,0.05,500,PE,NFO-OPT,NFO,40.0
28574210,111618,GODREJCP26APR1180CE,GODREJCP,0.0,2026-04-28,1180.0,0.05,500,CE,NFO-OPT,NFO,40.0
28574466,111619,GODREJCP26APR1180PE,GODREJCP,0.0,2026-04-28,1180.0,0.05,500,PE,NFO-OPT,NFO,40.0
28574722,111620,GODREJCP26APR1200CE,GODREJCP,0.0,2026-04-28,1200.0,0.05,500,CE,NFO-OPT,NFO,40.0
28574978,111621,GODREJCP26APR1200PE,GODREJCP,0.0,2026-04-28,1200.0,0.05,500,PE,NFO-OPT,NFO,40.0
26567170,103778,GODREJCP26APR1170CE,GODREJCP,0.0,2026-04-28,1170.0,0.05,500,CE,NFO-OPT,NFO,40.0
26567426,103779,GODREJCP26APR1170PE,GODREJCP,0.0,2026-04-28,1170.0,0.05,500,PE,NFO-OPT,NFO,40.0
26578690,103823,GODREJCP26APR1210CE,GODREJCP,0.0,2026-04-28,1210.0,0.05,500,CE,NFO-OPT,NFO,40.0
26578946,103824,GODREJCP26APR1210PE,GODREJCP,0.0,2026-04-28,1210.0,0.05,500,PE,NFO-OPT,NFO,40.0
28573698,111616,GODREJCP26APR1160CE,GODREJCP,0.0,2026-04-28,1160.0,0.05,500,CE,NFO-OPT,NFO,40.0
28573954,111617,GODREJCP26APR1160PE,GODREJCP,0.0,2026-04-28,1160.0,0.05,500,PE,NFO-OPT,NFO,40.0
28575234,111622,GODREJCP26APR1220CE,GODREJCP,0.0,2026-04-28,1220.0,0.05,500,CE,NFO-OPT,NFO,40.0
28575490,111623,GODREJCP26APR1220PE,GODREJCP,0.0,2026-04-28,1220.0,0.05,500,PE,NFO-OPT,NFO,40.0
26566658,103776,GODREJCP26APR1150CE,GODREJCP,0.0,2026-04-28,1150.0,0.05,500,CE,NFO-OPT,NFO,40.0
26566914,103777,GODREJCP26APR1150PE,GODREJCP,0.0,2026-04-28,1150.0,0.05,500,PE,NFO-OPT,NFO,40.0
26579202,103825,GODREJCP26APR1230CE,GODREJCP,0.0,2026-04-28,1230.0,0.05,500,CE,NFO-OPT,NFO,40.0
26579458,103826,GODREJCP26APR1230PE,GODREJCP,0.0,2026-04-28,1230.0,0.05,500,PE,NFO-OPT,NFO,40.0
28573186,111614,GODREJCP26APR1140CE,GODREJCP,0.0,2026-04-28,1140.0,0.05,500,CE,NFO-OPT,NFO,40.0
28573442,111615,GODREJCP26APR1140PE,GODREJCP,0.0,2026-04-28,1140.0,0.05,500,PE,NFO-OPT,NFO,40.0
28575746,111624,GODREJCP26APR1240CE,GODREJCP,0.0,2026-04-28,1240.0,0.05,500,CE,NFO-OPT,NFO,40.0
28576002,111625,GODREJCP26APR1240PE,GODREJCP,0.0,2026-04-28,1240.0,0.05,500,PE,NFO-OPT,NFO,40.0
26565122,103770,GODREJCP26APR1130CE,GODREJCP,0.0,2026-04-28,1130.0,0.05,500,CE,NFO-OPT,NFO,40.0
26565378,103771,GODREJCP26APR1130PE,GODREJCP,0.0,2026-04-28,1130.0,0.05,500,PE,NFO-OPT,NFO,40.0
26579714,103827,GODREJCP26APR1250CE,GODREJCP,0.0,2026-04-28,1250.0,0.05,500,CE,NFO-OPT,NFO,40.0
26579970,103828,GODREJCP26APR1250PE,GODREJCP,0.0,2026-04-28,1250.0,0.05,500,PE,NFO-OPT,NFO,40.0
28572674,111612,GODREJCP26APR1120CE,GODREJCP,0.0,2026-04-28,1120.0,0.05,500,CE,NFO-OPT,NFO,40.0
28572930,111613,GODREJCP26APR1120PE,GODREJCP,0.0,2026-04-28,1120.0,0.05,500,PE,NFO-OPT,NFO,40.0
28576258,111626,GODREJCP26APR1260CE,GODREJCP,0.0,2026-04-28,1260.0,0.05,500,CE,NFO-OPT,NFO,40.0
28576514,111627,GODREJCP26APR1260PE,GODREJCP,0.0,2026-04-28,1260.0,0.05,500,PE,NFO-OPT,NFO,40.0
26580482,103830,GODREJCP26APR1270PE,GODREJCP,0.0,2026-04-28,1270.0,0.05,500,PE,NFO-OPT,NFO,40.0
28580866,111644,GODREJCP26APR1420CE,GODREJCP,0.0,2026-04-28,1420.0,0.05,500,CE,NFO-OPT,NFO,40.0
28581122,111645,GODREJCP26APR1420PE,GODREJCP,0.0,2026-04-28,1420.0,0.05,500,PE,NFO-OPT,NFO,40.0
28580354,111642,GODREJCP26APR1400CE,GODREJCP,0.0,2026-04-28,1400.0,0.05,500,CE,NFO-OPT,NFO,40.0
28580610,111643,GODREJCP26APR1400PE,GODREJCP,0.0,2026-04-28,1400.0,0.05,500,PE,NFO-OPT,NFO,40.0
28579842,111640,GODREJCP26APR1380CE,GODREJCP,0.0,2026-04-28,1380.0,0.05,500,CE,NFO-OPT,NFO,40.0
28580098,111641,GODREJCP26APR1380PE,GODREJCP,0.0,2026-04-28,1380.0,0.05,500,PE,NFO-OPT,NFO,40.0
28579330,111638,GODREJCP26APR1360CE,GODREJCP,0.0,2026-04-28,1360.0,0.05,500,CE,NFO-OPT,NFO,40.0
28579586,111639,GODREJCP26APR1360PE,GODREJCP,0.0,2026-04-28,1360.0,0.05,500,PE,NFO-OPT,NFO,40.0
26588674,103862,GODREJCP26APR1350CE,GODREJCP,0.0,2026-04-28,1350.0,0.05,500,CE,NFO-OPT,NFO,40.0
26588930,103863,GODREJCP26APR1350PE,GODREJCP,0.0,2026-04-28,1350.0,0.05,500,PE,NFO-OPT,NFO,40.0
28578818,111636,GODREJCP26APR1340CE,GODREJCP,0.0,2026-04-28,1340.0,0.05,500,CE,NFO-OPT,NFO,40.0
28579074,111637,GODREJCP26APR1340PE,GODREJCP,0.0,2026-04-28,1340.0,0.05,500,PE,NFO-OPT,NFO,40.0
26588162,103860,GODREJCP26APR1330CE,GODREJCP,0.0,2026-04-28,1330.0,0.05,500,CE,NFO-OPT,NFO,40.0
26588418,103861,GODREJCP26APR1330PE,GODREJCP,0.0,2026-04-28,1330.0,0.05,500,PE,NFO-OPT,NFO,40.0
28578306,111634,GODREJCP26APR1320CE,GODREJCP,0.0,2026-04-28,1320.0,0.05,500,CE,NFO-OPT,NFO,40.0
28578562,111635,GODREJCP26APR1320PE,GODREJCP,0.0,2026-04-28,1320.0,0.05,500,PE,NFO-OPT,NFO,40.0
26587650,103858,GODREJCP26APR1310CE,GODREJCP,0.0,2026-04-28,1310.0,0.05,500,CE,NFO-OPT,NFO,40.0
26587906,103859,GODREJCP26APR1310PE,GODREJCP,0.0,2026-04-28,1310.0,0.05,500,PE,NFO-OPT,NFO,40.0
28577282,111630,GODREJCP26APR1300CE,GODREJCP,0.0,2026-04-28,1300.0,0.05,500,CE,NFO-OPT,NFO,40.0
28578050,111633,GODREJCP26APR1300PE,GODREJCP,0.0,2026-04-28,1300.0,0.05,500,PE,NFO-OPT,NFO,40.0
26580738,103831,GODREJCP26APR1290CE,GODREJCP,0.0,2026-04-28,1290.0,0.05,500,CE,NFO-OPT,NFO,40.0
26586882,103855,GODREJCP26APR1290PE,GODREJCP,0.0,2026-04-28,1290.0,0.05,500,PE,NFO-OPT,NFO,40.0
28576770,111628,GODREJCP26APR1280CE,GODREJCP,0.0,2026-04-28,1280.0,0.05,500,CE,NFO-OPT,NFO,40.0
28577026,111629,GODREJCP26APR1280PE,GODREJCP,0.0,2026-04-28,1280.0,0.05,500,PE,NFO-OPT,NFO,40.0
26580226,103829,GODREJCP26APR1270CE,GODREJCP,0.0,2026-04-28,1270.0,0.05,500,CE,NFO-OPT,NFO,40.0
26563586,103764,GODREJCP26APR1110CE,GODREJCP,0.0,2026-04-28,1110.0,0.05,500,CE,NFO-OPT,NFO,40.0
26563842,103765,GODREJCP26APR1110PE,GODREJCP,0.0,2026-04-28,1110.0,0.05,500,PE,NFO-OPT,NFO,40.0
28572162,111610,GODREJCP26APR1100CE,GODREJCP,0.0,2026-04-28,1100.0,0.05,500,CE,NFO-OPT,NFO,40.0
28572418,111611,GODREJCP26APR1100PE,GODREJCP,0.0,2026-04-28,1100.0,0.05,500,PE,NFO-OPT,NFO,40.0
26553090,103723,GODREJCP26APR1090CE,GODREJCP,0.0,2026-04-28,1090.0,0.05,500,CE,NFO-OPT,NFO,40.0
26553346,103724,GODREJCP26APR1090PE,GODREJCP,0.0,2026-04-28,1090.0,0.05,500,PE,NFO-OPT,NFO,40.0
28570882,111605,GODREJCP26APR1080CE,GODREJCP,0.0,2026-04-28,1080.0,0.05,500,CE,NFO-OPT,NFO,40.0
28571138,111606,GODREJCP26APR1080PE,GODREJCP,0.0,2026-04-28,1080.0,0.05,500,PE,NFO-OPT,NFO,40.0
26551298,103716,GODREJCP26APR1070CE,GODREJCP,0.0,2026-04-28,1070.0,0.05,500,CE,NFO-OPT,NFO,40.0
26552578,103721,GODREJCP26APR1070PE,GODREJCP,0.0,2026-04-28,1070.0,0.05,500,PE,NFO-OPT,NFO,40.0
28570370,111603,GODREJCP26APR1060CE,GODREJCP,0.0,2026-04-28,1060.0,0.05,500,CE,NFO-OPT,NFO,40.0
28570626,111604,GODREJCP26APR1060PE,GODREJCP,0.0,2026-04-28,1060.0,0.05,500,PE,NFO-OPT,NFO,40.0
28569858,111601,GODREJCP26APR1040CE,GODREJCP,0.0,2026-04-28,1040.0,0.05,500,CE,NFO-OPT,NFO,40.0
28570114,111602,GODREJCP26APR1040PE,GODREJCP,0.0,2026-04-28,1040.0,0.05,500,PE,NFO-OPT,NFO,40.0
28569346,111599,GODREJCP26APR1020CE,GODREJCP,0.0,2026-04-28,1020.0,0.05,500,CE,NFO-OPT,NFO,40.0
28569602,111600,GODREJCP26APR1020PE,GODREJCP,0.0,2026-04-28,1020.0,0.05,500,PE,NFO-OPT,NFO,40.0
28568834,111597,GODREJCP26APR1000CE,GODREJCP,0.0,2026-04-28,1000.0,0.05,500,CE,NFO-OPT,NFO,40.0
28569090,111598,GODREJCP26APR1000PE,GODREJCP,0.0,2026-04-28,1000.0,0.05,500,PE,NFO-OPT,NFO,40.0
26646530,104088,GODREJCP26MAY1000CE,GODREJCP,0.0,2026-05-26,1000.0,0.05,500,CE,NFO-OPT,NFO,60.0
26647810,104093,GODREJCP26MAY1000PE,GODREJCP,0.0,2026-05-26,1000.0,0.05,500,PE,NFO-OPT,NFO,60.0
26648578,104096,GODREJCP26MAY1040CE,GODREJCP,0.0,2026-05-26,1040.0,0.05,500,CE,NFO-OPT,NFO,60.0
26648834,104097,GODREJCP26MAY1040PE,GODREJCP,0.0,2026-05-26,1040.0,0.05,500,PE,NFO-OPT,NFO,60.0
26649090,104098,GODREJCP26MAY1060CE,GODREJCP,0.0,2026-05-26,1060.0,0.05,500,CE,NFO-OPT,NFO,60.0
26649346,104099,GODREJCP26MAY1060PE,GODREJCP,0.0,2026-05-26,1060.0,0.05,500,PE,NFO-OPT,NFO,60.0
26649602,104100,GODREJCP26MAY1080CE,GODREJCP,0.0,2026-05-26,1080.0,0.05,500,CE,NFO-OPT,NFO,60.0
26649858,104101,GODREJCP26MAY1080PE,GODREJCP,0.0,2026-05-26,1080.0,0.05,500,PE,NFO-OPT,NFO,60.0
26650114,104102,GODREJCP26MAY1100CE,GODREJCP,0.0,2026-05-26,1100.0,0.05,500,CE,NFO-OPT,NFO,60.0
26650370,104103,GODREJCP26MAY1100PE,GODREJCP,0.0,2026-05-26,1100.0,0.05,500,PE,NFO-OPT,NFO,60.0
26650626,104104,GODREJCP26MAY1120CE,GODREJCP,0.0,2026-05-26,1120.0,0.05,500,CE,NFO-OPT,NFO,60.0
26650882,104105,GODREJCP26MAY1120PE,GODREJCP,0.0,2026-05-26,1120.0,0.05,500,PE,NFO-OPT,NFO,60.0
26651138,104106,GODREJCP26MAY1140CE,GODREJCP,0.0,2026-05-26,1140.0,0.05,500,CE,NFO-OPT,NFO,60.0
26651394,104107,GODREJCP26MAY1140PE,GODREJCP,0.0,2026-05-26,1140.0,0.05,500,PE,NFO-OPT,NFO,60.0
26651650,104108,GODREJCP26MAY1160CE,GODREJCP,0.0,2026-05-26,1160.0,0.05,500,CE,NFO-OPT,NFO,60.0
26651906,104109,GODREJCP26MAY1160PE,GODREJCP,0.0,2026-05-26,1160.0,0.05,500,PE,NFO-OPT,NFO,60.0
26652162,104110,GODREJCP26MAY1180CE,GODREJCP,0.0,2026-05-26,1180.0,0.05,500,CE,NFO-OPT,NFO,60.0
26652418,104111,GODREJCP26MAY1180PE,GODREJCP,0.0,2026-05-26,1180.0,0.05,500,PE,NFO-OPT,NFO,60.0
26652674,104112,GODREJCP26MAY1200CE,GODREJCP,0.0,2026-05-26,1200.0,0.05,500,CE,NFO-OPT,NFO,60.0
26652930,104113,GODREJCP26MAY1200PE,GODREJCP,0.0,2026-05-26,1200.0,0.05,500,PE,NFO-OPT,NFO,60.0
26653186,104114,GODREJCP26MAY1220CE,GODREJCP,0.0,2026-05-26,1220.0,0.05,500,CE,NFO-OPT,NFO,60.0
26653442,104115,GODREJCP26MAY1220PE,GODREJCP,0.0,2026-05-26,1220.0,0.05,500,PE,NFO-OPT,NFO,60.0
26653698,104116,GODREJCP26MAY1240CE,GODREJCP,0.0,2026-05-26,1240.0,0.05,500,CE,NFO-OPT,NFO,60.0
26653954,104117,GODREJCP26MAY1240PE,GODREJCP,0.0,2026-05-26,1240.0,0.05,500,PE,NFO-OPT,NFO,60.0
26654210,104118,GODREJCP26MAY1260CE,GODREJCP,0.0,2026-05-26,1260.0,0.05,500,CE,NFO-OPT,NFO,60.0
26654466,104119,GODREJCP26MAY1260PE,GODREJCP,0.0,2026-05-26,1260.0,0.05,500,PE,NFO-OPT,NFO,60.0
26654722,104120,GODREJCP26MAY1280CE,GODREJCP,0.0,2026-05-26,1280.0,0.05,500,CE,NFO-OPT,NFO,60.0
26654978,104121,GODREJCP26MAY1280PE,GODREJCP,0.0,2026-05-26,1280.0,0.05,500,PE,NFO-OPT,NFO,60.0
26661890,104148,GODREJCP26MAY1300CE,GODREJCP,0.0,2026-05-26,1300.0,0.05,500,CE,NFO-OPT,NFO,60.0
26662146,104149,GODREJCP26MAY1300PE,GODREJCP,0.0,2026-05-26,1300.0,0.05,500,PE,NFO-OPT,NFO,60.0
26664706,104159,GODREJCP26MAY1320CE,GODREJCP,0.0,2026-05-26,1320.0,0.05,500,CE,NFO-OPT,NFO,60.0
26664962,104160,GODREJCP26MAY1320PE,GODREJCP,0.0,2026-05-26,1320.0,0.05,500,PE,NFO-OPT,NFO,60.0
26669826,104179,GODREJCP26MAY1340CE,GODREJCP,0.0,2026-05-26,1340.0,0.05,500,CE,NFO-OPT,NFO,60.0
26673666,104194,GODREJCP26MAY1340PE,GODREJCP,0.0,2026-05-26,1340.0,0.05,500,PE,NFO-OPT,NFO,60.0
26673922,104195,GODREJCP26MAY1360CE,GODREJCP,0.0,2026-05-26,1360.0,0.05,500,CE,NFO-OPT,NFO,60.0
26675714,104202,GODREJCP26MAY1360PE,GODREJCP,0.0,2026-05-26,1360.0,0.05,500,PE,NFO-OPT,NFO,60.0
26682370,104228,GODREJCP26MAY1400CE,GODREJCP,0.0,2026-05-26,1400.0,0.05,500,CE,NFO-OPT,NFO,60.0
26683650,104233,GODREJCP26MAY1400PE,GODREJCP,0.0,2026-05-26,1400.0,0.05,500,PE,NFO-OPT,NFO,60.0
28608514,111752,GODREJPROP26MAR1740CE,GODREJPROP,0.0,2026-03-30,1740.0,0.05,275,CE,NFO-OPT,NFO,19.0
28609026,111754,GODREJPROP26MAR1740PE,GODREJPROP,0.0,2026-03-30,1740.0,0.05,275,PE,NFO-OPT,NFO,19.0
25809154,100817,GODREJPROP26MAR1720CE,GODREJPROP,0.0,2026-03-30,1720.0,0.05,275,CE,NFO-OPT,NFO,19.0
25816322,100845,GODREJPROP26MAR1720PE,GODREJPROP,0.0,2026-03-30,1720.0,0.05,275,PE,NFO-OPT,NFO,19.0
25816578,100846,GODREJPROP26MAR1760CE,GODREJPROP,0.0,2026-03-30,1760.0,0.05,275,CE,NFO-OPT,NFO,19.0
25816834,100847,GODREJPROP26MAR1760PE,GODREJPROP,0.0,2026-03-30,1760.0,0.05,275,PE,NFO-OPT,NFO,19.0
28608002,111750,GODREJPROP26MAR1700CE,GODREJPROP,0.0,2026-03-30,1700.0,0.05,275,CE,NFO-OPT,NFO,19.0
28608258,111751,GODREJPROP26MAR1700PE,GODREJPROP,0.0,2026-03-30,1700.0,0.05,275,PE,NFO-OPT,NFO,19.0
28609282,111755,GODREJPROP26MAR1780CE,GODREJPROP,0.0,2026-03-30,1780.0,0.05,275,CE,NFO-OPT,NFO,19.0
28618498,111791,GODREJPROP26MAR1780PE,GODREJPROP,0.0,2026-03-30,1780.0,0.05,275,PE,NFO-OPT,NFO,19.0
25806594,100807,GODREJPROP26MAR1680CE,GODREJPROP,0.0,2026-03-30,1680.0,0.05,275,CE,NFO-OPT,NFO,19.0
25808898,100816,GODREJPROP26MAR1680PE,GODREJPROP,0.0,2026-03-30,1680.0,0.05,275,PE,NFO-OPT,NFO,19.0
25817090,100848,GODREJPROP26MAR1800CE,GODREJPROP,0.0,2026-03-30,1800.0,0.05,275,CE,NFO-OPT,NFO,19.0
25817346,100849,GODREJPROP26MAR1800PE,GODREJPROP,0.0,2026-03-30,1800.0,0.05,275,PE,NFO-OPT,NFO,19.0
28607490,111748,GODREJPROP26MAR1660CE,GODREJPROP,0.0,2026-03-30,1660.0,0.05,275,CE,NFO-OPT,NFO,19.0
28607746,111749,GODREJPROP26MAR1660PE,GODREJPROP,0.0,2026-03-30,1660.0,0.05,275,PE,NFO-OPT,NFO,19.0
28618754,111792,GODREJPROP26MAR1820CE,GODREJPROP,0.0,2026-03-30,1820.0,0.05,275,CE,NFO-OPT,NFO,19.0
28619010,111793,GODREJPROP26MAR1820PE,GODREJPROP,0.0,2026-03-30,1820.0,0.05,275,PE,NFO-OPT,NFO,19.0
25801474,100787,GODREJPROP26MAR1640CE,GODREJPROP,0.0,2026-03-30,1640.0,0.05,275,CE,NFO-OPT,NFO,19.0
25806338,100806,GODREJPROP26MAR1640PE,GODREJPROP,0.0,2026-03-30,1640.0,0.05,275,PE,NFO-OPT,NFO,19.0
25817602,100850,GODREJPROP26MAR1840CE,GODREJPROP,0.0,2026-03-30,1840.0,0.05,275,CE,NFO-OPT,NFO,19.0
25817858,100851,GODREJPROP26MAR1840PE,GODREJPROP,0.0,2026-03-30,1840.0,0.05,275,PE,NFO-OPT,NFO,19.0
28606978,111746,GODREJPROP26MAR1620CE,GODREJPROP,0.0,2026-03-30,1620.0,0.05,275,CE,NFO-OPT,NFO,19.0
28607234,111747,GODREJPROP26MAR1620PE,GODREJPROP,0.0,2026-03-30,1620.0,0.05,275,PE,NFO-OPT,NFO,19.0
28619266,111794,GODREJPROP26MAR1860CE,GODREJPROP,0.0,2026-03-30,1860.0,0.05,275,CE,NFO-OPT,NFO,19.0
28627202,111825,GODREJPROP26MAR1860PE,GODREJPROP,0.0,2026-03-30,1860.0,0.05,275,PE,NFO-OPT,NFO,19.0
25800962,100785,GODREJPROP26MAR1600CE,GODREJPROP,0.0,2026-03-30,1600.0,0.05,275,CE,NFO-OPT,NFO,19.0
25801218,100786,GODREJPROP26MAR1600PE,GODREJPROP,0.0,2026-03-30,1600.0,0.05,275,PE,NFO-OPT,NFO,19.0
25818114,100852,GODREJPROP26MAR1880CE,GODREJPROP,0.0,2026-03-30,1880.0,0.05,275,CE,NFO-OPT,NFO,19.0
25818370,100853,GODREJPROP26MAR1880PE,GODREJPROP,0.0,2026-03-30,1880.0,0.05,275,PE,NFO-OPT,NFO,19.0
28631298,111841,GODREJPROP26MAR1900PE,GODREJPROP,0.0,2026-03-30,1900.0,0.05,275,PE,NFO-OPT,NFO,19.0
25822210,100868,GODREJPROP26MAR2200CE,GODREJPROP,0.0,2026-03-30,2200.0,0.05,275,CE,NFO-OPT,NFO,19.0
25822466,100869,GODREJPROP26MAR2200PE,GODREJPROP,0.0,2026-03-30,2200.0,0.05,275,PE,NFO-OPT,NFO,19.0
25821698,100866,GODREJPROP26MAR2160CE,GODREJPROP,0.0,2026-03-30,2160.0,0.05,275,CE,NFO-OPT,NFO,19.0
25821954,100867,GODREJPROP26MAR2160PE,GODREJPROP,0.0,2026-03-30,2160.0,0.05,275,PE,NFO-OPT,NFO,19.0
25821186,100864,GODREJPROP26MAR2120CE,GODREJPROP,0.0,2026-03-30,2120.0,0.05,275,CE,NFO-OPT,NFO,19.0
25821442,100865,GODREJPROP26MAR2120PE,GODREJPROP,0.0,2026-03-30,2120.0,0.05,275,PE,NFO-OPT,NFO,19.0
25820674,100862,GODREJPROP26MAR2080CE,GODREJPROP,0.0,2026-03-30,2080.0,0.05,275,CE,NFO-OPT,NFO,19.0
25820930,100863,GODREJPROP26MAR2080PE,GODREJPROP,0.0,2026-03-30,2080.0,0.05,275,PE,NFO-OPT,NFO,19.0
28636162,111860,GODREJPROP26MAR2060CE,GODREJPROP,0.0,2026-03-30,2060.0,0.05,275,CE,NFO-OPT,NFO,19.0
28636418,111861,GODREJPROP26MAR2060PE,GODREJPROP,0.0,2026-03-30,2060.0,0.05,275,PE,NFO-OPT,NFO,19.0
25820162,100860,GODREJPROP26MAR2040CE,GODREJPROP,0.0,2026-03-30,2040.0,0.05,275,CE,NFO-OPT,NFO,19.0
25820418,100861,GODREJPROP26MAR2040PE,GODREJPROP,0.0,2026-03-30,2040.0,0.05,275,PE,NFO-OPT,NFO,19.0
28632578,111846,GODREJPROP26MAR2020CE,GODREJPROP,0.0,2026-03-30,2020.0,0.05,275,CE,NFO-OPT,NFO,19.0
25819650,100858,GODREJPROP26MAR2000CE,GODREJPROP,0.0,2026-03-30,2000.0,0.05,275,CE,NFO-OPT,NFO,19.0
25819906,100859,GODREJPROP26MAR2000PE,GODREJPROP,0.0,2026-03-30,2000.0,0.05,275,PE,NFO-OPT,NFO,19.0
28632066,111844,GODREJPROP26MAR1980CE,GODREJPROP,0.0,2026-03-30,1980.0,0.05,275,CE,NFO-OPT,NFO,19.0
28632322,111845,GODREJPROP26MAR1980PE,GODREJPROP,0.0,2026-03-30,1980.0,0.05,275,PE,NFO-OPT,NFO,19.0
25819138,100856,GODREJPROP26MAR1960CE,GODREJPROP,0.0,2026-03-30,1960.0,0.05,275,CE,NFO-OPT,NFO,19.0
25819394,100857,GODREJPROP26MAR1960PE,GODREJPROP,0.0,2026-03-30,1960.0,0.05,275,PE,NFO-OPT,NFO,19.0
28631554,111842,GODREJPROP26MAR1940CE,GODREJPROP,0.0,2026-03-30,1940.0,0.05,275,CE,NFO-OPT,NFO,19.0
28631810,111843,GODREJPROP26MAR1940PE,GODREJPROP,0.0,2026-03-30,1940.0,0.05,275,PE,NFO-OPT,NFO,19.0
25818626,100854,GODREJPROP26MAR1920CE,GODREJPROP,0.0,2026-03-30,1920.0,0.05,275,CE,NFO-OPT,NFO,19.0
25818882,100855,GODREJPROP26MAR1920PE,GODREJPROP,0.0,2026-03-30,1920.0,0.05,275,PE,NFO-OPT,NFO,19.0
28627458,111826,GODREJPROP26MAR1900CE,GODREJPROP,0.0,2026-03-30,1900.0,0.05,275,CE,NFO-OPT,NFO,19.0
28606466,111744,GODREJPROP26MAR1580CE,GODREJPROP,0.0,2026-03-30,1580.0,0.05,275,CE,NFO-OPT,NFO,19.0
28606722,111745,GODREJPROP26MAR1580PE,GODREJPROP,0.0,2026-03-30,1580.0,0.05,275,PE,NFO-OPT,NFO,19.0
25800450,100783,GODREJPROP26MAR1560CE,GODREJPROP,0.0,2026-03-30,1560.0,0.05,275,CE,NFO-OPT,NFO,19.0
25800706,100784,GODREJPROP26MAR1560PE,GODREJPROP,0.0,2026-03-30,1560.0,0.05,275,PE,NFO-OPT,NFO,19.0
28605954,111742,GODREJPROP26MAR1540CE,GODREJPROP,0.0,2026-03-30,1540.0,0.05,275,CE,NFO-OPT,NFO,19.0
28606210,111743,GODREJPROP26MAR1540PE,GODREJPROP,0.0,2026-03-30,1540.0,0.05,275,PE,NFO-OPT,NFO,19.0
25799938,100781,GODREJPROP26MAR1520CE,GODREJPROP,0.0,2026-03-30,1520.0,0.05,275,CE,NFO-OPT,NFO,19.0
25800194,100782,GODREJPROP26MAR1520PE,GODREJPROP,0.0,2026-03-30,1520.0,0.05,275,PE,NFO-OPT,NFO,19.0
28605186,111739,GODREJPROP26MAR1500CE,GODREJPROP,0.0,2026-03-30,1500.0,0.05,275,CE,NFO-OPT,NFO,19.0
28605698,111741,GODREJPROP26MAR1500PE,GODREJPROP,0.0,2026-03-30,1500.0,0.05,275,PE,NFO-OPT,NFO,19.0
25799426,100779,GODREJPROP26MAR1480CE,GODREJPROP,0.0,2026-03-30,1480.0,0.05,275,CE,NFO-OPT,NFO,19.0
